replay_buffer/Size,replay_buffer/MeanObs,replay_buffer/StdObs,replay_buffer/MeanGoal,replay_buffer/StdGoal,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/QF1 Grad Norm,trainer/QF2 Grad Norm,trainer/Policy Grad Norm,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/SuccessRate,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/SuccessRate,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/batch sampling (s),time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
186000,0.043721233,0.6035257,0.00862185,0.8167363,3.219652,3.138423,4.4684277,49.89313,56.47125,2.3888476,0.3010292,27.989414,19.402409,-95.12121,0.16968155,28.217066,19.097223,-92.8332,0.2787075,28.180418,19.644964,-90.927536,5.9438887,2.2689626,13.246351,-4.5594215,-0.0071116276,0.8476965,3.1910799,-3.0529544,-1.8592515,0.52935123,-0.09480584,-3.034457,0.028892163187265396,-0.19886715710163116,186000,3819,33.333333333333336,31.855228072571627,80,6,[0.66667],-2.665702491822839,3.8197961711797674,19.637917363643645,-6.278623580932617,-88.85674972742797,160.73433042902064,10.2866548538208,-450.0762726545334,-0.032388464,0.5914394,0.9990938,-0.9999867,30,-88.85674972742797,178021,3640,63.6,27.644891028904414,80,12,[0.26667],-1.570777139604576,2.10964975346692,19.768770629167555,-5.792714715003967,-99.901426078851,92.88441585629964,1.7530725479125984,-314.281567209959,-0.011255057,0.40984592,0.9908616,-0.9973211,15,-99.901426078851,5.243382841348648,0.012600978836417198,6.808132483623922,7.085018971003592,0.15740997716784477,0.05258242506533861,29.12155050598085,48.48067818302661,8917.255649683066,184
187000,0.04396333,0.603459,0.009403827,0.81725657,3.0276582,2.7743979,5.143819,63.79707,50.218243,2.7465026,-1.0050287,29.622566,19.631775,-96.72231,-0.8003316,29.66096,19.416094,-91.37989,-0.72524023,29.470781,19.766098,-95.09507,5.719804,2.418453,15.507926,-3.2426147,0.0036755214,0.8529862,3.3014138,-3.3601897,-1.8455783,0.549887,0.079427004,-3.084257,0.02872631885111332,-0.9946908950805664,187000,3839,50.0,33.384127965247195,80,7,[0.4],-1.3182732548162341,2.2173820434265967,19.61366637945175,-5.9432549476623535,-65.91366274081166,87.70573064644425,8.536548662185668,-376.59351712465303,-0.001168115,0.45181927,0.9981778,-0.9998958,20,-65.91366274081166,179007,3664,41.083333333333336,33.877126829502856,80,5,[0.58333],-0.9832176925720264,2.810951982710956,19.744373673200606,-5.829185247421265,-40.393860203167435,89.37620303639673,12.874673604965208,-433.06196973323824,0.021903623,0.41763335,0.99855256,-0.9990371,24,-40.393860203167435,5.14026428386569,0.011656682007014751,6.951089128851891,7.113686102442443,0.17329107411205769,0.053642227314412594,28.807277492247522,48.25090699084103,8965.51238071639,185
188000,0.04401502,0.60336345,0.009832134,0.8170593,4.2702303,4.0278597,6.106285,56.66397,67.96191,3.3098302,-1.75107,30.208334,19.613611,-94.306076,-2.1188192,30.79535,19.279255,-95.64855,-1.8654075,30.63393,19.620245,-91.73113,5.706136,3.1442585,26.21325,-5.269152,-0.015326724,0.8848878,3.9204624,-5.3093963,-1.8734957,0.54969823,-0.043317556,-3.0802631,0.02852546237409115,-1.0452523231506348,188000,3863,41.666666666666664,33.979977764690915,80,6,[0.54167],-1.7279365752071143,2.9795467999933165,19.596002542972563,-5.893980503082275,-71.9973573002964,115.95791102590248,12.603926026821135,-363.47840275764463,0.03313456,0.45677215,0.9991713,-0.9977924,24,-71.9973573002964,179958,3683,50.05263157894737,35.15450661266711,80,6,[0.42105],-1.7046709665004265,2.6616537988285396,19.702016660571097,-5.979463338851929,-85.32326784957395,126.21872639864621,13.12023376226425,-371.59731273651124,-0.008146603,0.43454844,0.9995068,-0.99448586,19,-85.32326784957395,5.194846478290856,0.011481905356049538,6.908668339252472,7.023223042488098,0.15926974918693304,0.05233810655772686,28.994636924937367,48.3444645460695,9013.865952810273,186
189000,0.044097107,0.60332596,0.009625289,0.8167375,3.497675,2.8760285,6.733457,50.8256,43.06312,3.044251,-1.9740567,30.376049,19.577541,-103.71386,-2.1192398,30.0781,19.627756,-98.76489,-2.1258636,30.347698,19.724922,-102.770966,6.1978817,2.810713,26.390882,-0.033771038,-0.0076210746,0.92524135,3.3280356,-4.576788,-1.8224944,0.550327,0.007882595,-3.1955605,0.028795920312404633,0.7019804120063782,189000,3887,41.666666666666664,33.80910462516799,80,6,[0.54167],-1.110696223881841,2.5935975153090776,19.668967673182486,-6.2927868366241455,-46.279009328410005,61.03384419239078,11.855400028824805,-192.96003965139377,-0.008488808,0.4241106,0.9999821,-0.99995244,24,-46.279009328410005,180920,3701,53.44444444444444,33.34036962772878,80,8,[0.38889],-0.9972764241627249,2.003708684083179,19.691416108608244,-5.627097725868225,-53.29888444691895,59.34391891650798,8.931423705816268,-234.44867803752416,0.011027529,0.3684594,0.9973682,-0.99857306,18,-53.29888444691895,5.240697093307972,0.01161649264395237,6.9396011820062995,7.102999713271856,0.16763362474739552,0.0450793681666255,29.002808361314237,48.51043583545834,9062.382888342254,187
190000,0.044106666,0.60327595,0.009548208,0.8174087,2.8097057,4.0986886,5.415489,51.145065,57.21971,2.3495827,-0.9806628,29.057417,19.464867,-97.62183,-0.8952465,28.817194,19.864008,-93.33724,-0.7804642,28.84166,19.785156,-98.877914,5.975543,2.3773308,18.137148,-2.959045,-0.036562044,0.8758727,3.1312513,-4.0989637,-1.8541727,0.5409814,0.08679974,-3.0050454,0.028965817764401436,-0.08661417663097382,190000,3908,47.61904761904762,34.00906908525065,80,8,[0.47619],-1.741353975299001,2.6839201472160674,19.63532336950302,-6.110517740249634,-82.92161787138096,112.25522985744404,7.15443445444107,-380.5247331380844,0.0063223494,0.4680601,0.9999482,-0.9996642,21,-82.92161787138096,181841,3722,43.857142857142854,34.50919230786917,80,6,[0.52381],-1.7741713329449897,3.060263960871893,19.737904274463652,-5.742782831192017,-77.81008560201596,131.53893650709713,10.683411741256712,-405.0559381246567,-0.07583815,0.42025658,0.99634457,-0.9993534,21,-77.81008560201596,5.288352810777724,0.011441376991569996,6.791882652789354,7.108234739862382,0.18062236066907644,0.0514284735545516,29.31318326573819,48.74514568038285,9111.136655835435,188
191000,0.044205077,0.60324776,0.008721313,0.8170217,2.0063853,3.2268872,3.764584,40.46234,50.387417,2.9113224,0.8806281,27.277401,19.721191,-88.589455,0.78243446,27.277983,19.990963,-92.72208,0.97681713,27.032618,19.7699,-87.36163,6.065024,2.4416814,16.757915,-3.559828,0.0046276823,0.8360382,3.1457503,-3.8099065,-1.9145693,0.5400564,0.019270778,-3.027363,0.028583159670233727,0.23115843534469604,191000,3937,34.48275862068966,33.14817380901655,80,5,[0.62069],-1.0394273062065245,2.9747148347223438,19.570478016138075,-5.960542321205139,-35.84232090367321,61.4768340782986,12.902305066585539,-241.1348632872102,-0.023459809,0.44763651,0.9999673,-0.99977165,29,-35.84232090367321,182800,3739,56.411764705882355,32.12120213033095,80,7,[0.35294],-1.215270188672233,2.2622889320522463,19.79669334888458,-5.893032670021057,-68.55553593745128,100.46738340593873,11.47362332344055,-383.0508508324623,-0.012167805,0.3538316,0.999649,-0.99984705,17,-68.55553593745128,5.321657541207969,0.012596050277352333,6.6653810907155275,7.188615663908422,0.16484526079148054,0.05288370046764612,29.15502726752311,48.56100657489151,9159.704415050335,189
192000,0.044370707,0.6031446,0.009189584,0.81736153,4.914811,3.6684713,5.96103,63.615627,55.40126,2.359168,-1.263649,30.245281,19.865524,-95.29037,-1.2418504,30.09824,19.673702,-96.01189,-1.1996455,30.036386,19.785738,-95.45904,6.0812054,2.412929,15.5727825,-1.8162973,0.025009379,0.8143732,3.404221,-3.415068,-1.9106287,0.560559,-0.014307618,-3.068008,0.02873925305902958,0.2882366478443146,192000,3956,52.63157894736842,32.49649459041421,80,8,[0.36842],-1.5055460231736302,2.415599080890583,19.536265993118285,-6.367248773574829,-79.23926437755945,107.74197298271552,12.063117426633834,-451.9618710756302,-0.053753052,0.45526832,0.9992965,-0.99969125,19,-79.23926437755945,183744,3759,47.2,33.558307466259386,80,8,[0.5],-2.3833146549287743,3.245185576543435,19.809538991749285,-6.21027946472168,-112.49245171263814,173.02467769272604,11.874881201982499,-463.896724653244,-0.062184222,0.49223334,0.9992668,-0.99987626,20,-112.49245171263814,5.21311082970351,0.011084835045039654,6.719754033721983,6.924926159903407,0.17325144074857235,0.058377232402563095,28.894655625335872,47.99516015686095,9207.706342695281,190
193000,0.044357296,0.6030813,0.0094326995,0.8173511,2.5202296,2.410875,3.3086324,56.874542,44.66113,3.108049,1.0565166,27.882172,19.953869,-90.47594,0.9897647,27.97724,19.52589,-88.45488,0.8282547,28.058842,19.681374,-91.48804,5.5979624,2.5090396,18.780045,-2.39916,-0.030669903,0.84863156,4.3835597,-3.6932065,-1.8442129,0.52235425,-0.07454491,-3.0673628,0.029050983488559723,-1.4227170944213867,193000,3983,37.03703703703704,33.070610743144044,80,4,[0.59259],-2.2381516519606115,3.4616565670496295,19.64466437101364,-6.120756149291992,-82.89450562817079,145.4408543643412,11.370156693458556,-472.3284455537796,0.013669375,0.50666857,0.99952257,-0.99978775,27,-82.89450562817079,184685,3781,42.77272727272727,34.00258254654653,80,9,[0.54545],-1.4393466917253581,2.853825229984866,19.77170748412609,-6.12277364730835,-61.56478349607098,97.37873399733394,8.97701278924942,-350.0497019290924,-0.018730454,0.41590813,0.998978,-0.9997851,22,-61.56478349607098,5.264781664125621,0.012230103835463524,6.834045956842601,7.051998336799443,0.18314795847982168,0.05483660288155079,29.01374847907573,48.41478910204023,9256.129443503916,191
194000,0.044418965,0.60301906,0.00976426,0.81759125,3.0844367,3.6573732,3.757146,54.57006,53.994877,2.6843913,1.002778,28.11292,19.712109,-98.13554,0.714221,28.399408,19.270061,-100.51484,0.7159653,28.527163,19.778088,-101.11656,5.898918,2.661449,25.815744,-5.5564404,0.013850584,0.85934335,3.6567264,-3.7980475,-1.8755425,0.55089915,0.17708099,-3.151412,0.02848069928586483,-0.35968372225761414,194000,4000,58.8235294117647,31.408570007184245,80,7,[0.29412],-1.2682005261719227,1.9577425467700322,19.448185914754866,-5.823193788528442,-74.60003095128953,78.21940724552417,9.634056973457335,-323.0627066195011,-0.011901814,0.40080583,0.9997401,-0.99965876,17,-74.60003095128953,185672,3802,47.0,34.64376532928365,80,7,[0.47619],-1.2434423657551241,2.5142798284074086,19.809119598567484,-5.664008736610413,-58.441791190490825,90.1453194085474,9.607491183280944,-376.4069564819336,-0.015216874,0.39623612,0.9923939,-0.99740934,21,-58.441791190490825,5.334698564372957,0.010833472944796085,6.9242142317816615,6.899672141298652,0.20146179851144552,0.051606773398816586,29.459214684553444,48.88170166686177,9305.019639906473,192
195000,0.04430037,0.602998,0.010272163,0.8180258,4.0931497,3.7857208,3.707326,67.33466,69.11269,2.825095,0.679327,27.597982,19.291655,-90.26986,0.6708174,27.673296,19.384464,-87.55723,0.6980591,28.086626,19.762398,-89.62448,5.614206,2.5903895,13.263635,-4.5149493,-0.024644988,0.84933573,3.3535843,-3.6227224,-1.8404754,0.5516056,0.015713096,-3.2638302,0.029328932985663414,-1.3615171909332275,195000,4025,40.0,32.188196594403976,80,7,[0.6],-1.2274396952033044,2.8448320288806173,19.771023088693617,-6.204848766326904,-49.09758780813214,79.17248089726736,9.909368860721587,-300.46478886008265,0.0063805436,0.44205907,0.99971694,-0.99972624,25,-49.09758780813214,186645,3821,51.21052631578947,33.78971962527317,80,7,[0.42105],-1.945195297682457,2.811753581058904,19.565296107530592,-6.116617441177368,-99.61447498131737,141.35265144578608,8.500068163871765,-460.46833271980285,-0.0320247,0.4492652,0.99886477,-0.99925405,19,-99.61447498131737,5.209264758042991,0.011793142184615135,6.729635422118008,7.253193931654096,0.18020772747695446,0.05280886311084032,29.04943468235433,48.486338526941836,9353.513506894,193
196000,0.04430671,0.6029413,0.010002583,0.81784517,2.206975,3.222061,6.059578,40.539288,55.922794,3.181005,-1.1235905,29.944592,19.80294,-95.09419,-1.2305613,30.364485,19.743866,-100.62709,-1.0590615,30.005936,19.744217,-96.70063,6.1910405,2.4770405,18.214611,-1.5342432,-0.014053154,0.8397196,4.095909,-3.535586,-1.9132296,0.5498615,-0.10098779,-3.1710305,0.028913145884871483,0.6770139932632446,196000,4045,50.0,32.3681942653587,80,6,[0.45],-1.0318699629068373,2.119662921697882,19.61994113922119,-5.410163521766663,-51.59349814534187,60.737165274739766,11.617853903770445,-228.08037832975387,-0.011621292,0.4164183,0.998567,-0.999478,20,-51.59349814534187,187591,3839,52.55555555555556,34.43709599032581,80,5,[0.38889],-0.7288904203736,1.885556379790408,19.610608214139937,-5.89363157749176,-38.307240981856985,42.16416711095121,12.402133285999296,-113.47031027078613,0.008810634,0.33944896,0.98988646,-0.9992756,18,-38.307240981856985,4.996436434797943,0.011063450947403908,6.87619445566088,7.070550469681621,0.16507243737578392,0.05195259675383568,28.205974497832358,47.377244343049824,9400.899424754083,194
197000,0.044252675,0.60290074,0.01042318,0.81865615,2.1164935,2.9883528,5.232586,38.909355,50.855366,2.1987832,-0.76401997,30.211584,19.759138,-96.72399,-0.8366456,30.001148,19.386757,-91.07488,-0.8159461,30.382828,19.817324,-91.50119,5.687388,2.3742774,15.308643,-2.2213068,-0.01429366,0.815608,3.374867,-2.9138944,-1.8810215,0.54245836,0.037462234,-3.142459,0.028447087854146957,-1.1128194332122803,197000,4069,41.666666666666664,33.416147128130866,80,4,[0.54167],-1.237973019292951,2.654587021050534,19.603850150108336,-5.933782577514648,-51.582209137206256,70.66137548555254,13.253841733932493,-231.27441315650944,-0.0043858183,0.4442403,0.99954927,-0.999411,24,-51.582209137206256,188566,3861,44.31818181818182,35.72545102919864,80,4,[0.5],-0.7423212347619045,2.231419225774943,19.595914715528487,-5.701516270637512,-32.898327449675314,44.53982735096432,13.951548910140989,-135.30346619486795,-0.013300944,0.381573,0.9918359,-0.9992884,22,-32.898327449675314,5.242862157523632,0.011349787004292011,6.9828937612473965,7.2122779078781605,0.16989321913570166,0.05040911678224802,28.947624316439033,48.61731026601046,9449.523814593442,195
198000,0.04422379,0.6028318,0.010027532,0.8192219,2.772387,2.8766983,6.000041,49.229942,46.00133,2.7602775,-1.6222758,30.351748,19.68163,-92.15822,-1.654417,30.07678,19.100855,-95.02096,-1.4897051,30.254608,19.845186,-89.06063,5.7185893,2.404226,17.908257,-2.3069382,-0.020343818,0.8484113,3.1254687,-4.5121155,-1.8667055,0.5309277,-0.08783543,-3.0214403,0.028958767652511597,-0.9967076182365417,198000,4093,41.666666666666664,34.31067213305828,80,5,[0.54167],-1.2428970587134363,2.716424307052017,19.550143325328825,-6.0724663734436035,-51.78737744639316,80.93615028733161,12.595335006713865,-314.5247529804707,-0.030656168,0.45359004,0.99905485,-0.99906385,24,-51.78737744639316,189523,3882,45.57142857142857,33.42877492815552,80,7,[0.52381],-0.8915745360023548,2.420842782032379,19.735475027561186,-6.085996627807617,-40.6303252835359,64.71308681291501,10.444636750221251,-272.32573564052586,-0.019226518,0.395483,0.9950743,-0.99991274,21,-40.6303252835359,5.179759903810918,0.011747283861041069,6.9453852660954,7.08991763740778,0.1742862882092595,0.052591053768992424,28.67511883098632,48.12880626413971,9497.660776702687,196
199000,0.04421255,0.60281754,0.009204321,0.8189335,7.120359,4.962668,7.894166,88.814896,71.020294,2.5114589,-2.9972868,31.181063,19.698479,-99.850136,-2.9760609,31.655813,19.506449,-95.34459,-3.099269,31.662653,19.748701,-97.879845,6.0660763,2.4340515,15.317344,0.16879725,0.024553748,0.89179116,4.0610275,-4.335104,-1.8398428,0.5733132,-0.037832737,-3.3697016,0.029086114838719368,0.23373697698116302,199000,4114,47.61904761904762,33.71374764165727,80,7,[0.47619],-1.61511307169199,2.7482896733850466,19.530978792905806,-6.1619603633880615,-76.91014627104713,120.37384919297095,11.79178972840309,-424.81525160074233,0.018493338,0.4402898,0.9990816,-0.9997704,21,-76.91014627104713,190517,3904,45.18181818181818,34.85898392567658,80,6,[0.5],-1.8633202783898328,2.8812560610711686,19.469672912359236,-6.214124441146851,-84.18819803270424,128.00307339325272,9.193962955474852,-485.70807847976687,0.007393606,0.49999648,0.99589556,-0.99998206,22,-84.18819803270424,5.266153668984771,0.011446869932115078,7.019206775352359,6.936366196721792,0.17735792510211468,0.05281926691532135,29.08086130209267,48.544212005101144,9546.213623668998,197
200000,0.04410966,0.6027795,0.009654219,0.8193926,3.6560993,2.949387,5.169964,68.75455,48.42605,2.9293218,-0.6331034,30.212906,19.150599,-121.05403,-0.76989937,30.339708,19.386984,-120.122826,-0.94316006,30.688002,19.726236,-123.32564,5.7833652,2.3272936,14.325129,-2.209861,-0.016782373,0.87502223,3.525927,-3.5628722,-1.8114506,0.5488815,-0.04177642,-2.9543018,0.029629597440361977,-0.7623053789138794,200000,4141,37.03703703703704,33.363854339779685,80,6,[0.59259],-1.478790238851309,3.124031711959751,19.59954976439476,-6.2103376388549805,-54.770008846344794,103.23915277322446,10.482885861396788,-384.5295953512192,-0.022523254,0.46586445,0.9999679,-0.9999638,27,-54.770008846344794,191475,3928,39.916666666666664,33.91031881628691,80,8,[0.58333],-0.9454051159213381,2.695218806881225,19.55542608499527,-5.741450786590576,-37.73742087719341,58.19099381675846,8.275811982154845,-193.29983931779856,-0.0116383545,0.40567008,0.99671036,-0.99983054,24,-37.73742087719341,5.192070131190121,0.012050396762788296,7.06236438639462,7.121890015900135,0.17422926984727383,0.05003857985138893,28.827892780303955,48.44053556025028,9594.662769402377,198
201000,0.044056978,0.60277003,0.009459777,0.819892,3.6023192,4.5863295,6.316647,61.07406,62.104244,3.0580134,-1.401679,30.263346,19.281815,-88.19617,-1.6671472,30.675154,19.47295,-88.163055,-1.5922928,30.348215,19.656128,-92.061485,6.149638,2.266203,12.019407,-2.2888987,-0.005613701,0.8504591,3.288471,-3.307419,-1.8854374,0.56203854,-0.04494703,-3.1228132,0.029220199212431908,0.5286746621131897,201000,4164,43.47826086956522,35.05383383512627,80,4,[0.47826],-0.9465114598125219,2.2731514607299768,19.666971066594122,-5.679063558578491,-41.15267216576179,49.68290467886357,14.571747577190397,-122.76638034582128,-0.0032171262,0.4209243,0.9984552,-0.9997288,23,-41.15267216576179,192471,3954,38.30769230769231,33.34755120841159,80,6,[0.61538],-0.8095511435175754,2.8150526282443655,19.74517754614353,-6.430167198181152,-31.012036113211757,58.08098505306394,10.895831489562987,-251.7428109914065,-0.021015858,0.40857476,0.9980548,-0.9999838,26,-31.012036113211757,5.301329832524061,0.011943312361836433,7.205215930938721,7.215425965376198,0.1711784740909934,0.05520203709602356,28.966657834127545,48.92695338651538,9643.597372377291,199
202000,0.04397363,0.60276043,0.009488884,0.8205267,2.5796256,3.4862711,5.169096,55.984257,56.140667,2.8596616,-0.86551285,29.450077,19.33194,-92.538055,-0.64479876,29.282885,19.131329,-88.5485,-0.7093878,29.697401,19.759035,-95.46768,5.9210453,2.6664095,19.124073,-3.4391913,-0.06881604,0.8986034,4.742112,-4.612932,-1.8264035,0.56829226,0.005809188,-3.1136456,0.02916431613266468,-0.27908891439437866,202000,4183,52.63157894736842,32.51592407666676,80,9,[0.36842],-1.7694368189215663,2.5271286663659467,19.510209375619887,-5.995429992675781,-93.12825362745082,123.28808268415182,7.115132963657379,-445.1763929605484,-0.02850747,0.46177414,0.99925536,-0.9991886,19,-93.12825362745082,193412,3970,58.8125,31.456753547529345,80,9,[0.3125],-1.3912106776655546,2.060674811049642,19.572739803791045,-5.774427890777588,-81.82057798020541,85.20442209969094,5.70817277431488,-306.57108364105227,-0.019358117,0.42252758,0.9983648,-0.9993562,16,-81.82057798020541,5.281665002927184,0.011180436238646507,6.950296197086573,7.069003068841994,0.1881466144695878,0.058032638393342495,29.07884333655238,48.63716729450971,9692.243142095394,200
203000,0.04384838,0.6027045,0.008936406,0.8211558,2.301539,3.274614,5.5394053,45.14507,59.64928,2.5517826,-0.57745314,29.970274,19.4596,-105.6104,-0.83750725,30.39475,19.362274,-103.80275,-0.61217165,30.12686,19.728168,-100.73874,6.122492,2.9407296,23.341429,-1.8499256,-0.022897584,0.9163531,3.9844716,-4.2292204,-1.8251696,0.55145234,-0.046499252,-2.8399305,0.029464848339557648,0.4317314028739929,203000,4201,55.55555555555556,32.1476147762547,80,6,[0.38889],-1.1050808891221882,2.0459148881854925,19.678977453708647,-6.260409116744995,-61.393382729010426,68.41573092351757,11.364145600795744,-270.09945410490036,0.017609566,0.43685824,0.9998255,-0.9998964,18,-61.393382729010426,194337,3986,57.8125,32.93216275542801,80,7,[0.3125],-1.260550922116718,2.111682436570562,19.609687680006026,-6.362947702407837,-72.87560018487274,87.21617510477932,10.18360634446144,-332.2883703112602,-0.036285114,0.40705737,0.99640113,-0.9998647,16,-72.87560018487274,5.219473826698959,0.010970201343297958,6.806023088283837,7.016427312977612,0.17113820556551218,0.05270381271839142,28.991882889531553,48.26861933711916,9740.52093498502,201
204000,0.043803204,0.6027,0.008343427,0.82128084,2.2327096,3.1347144,3.1940098,43.74426,55.96853,2.640426,1.6042342,27.945494,19.749905,-96.016136,1.6358414,27.980732,20.745928,-93.34387,1.5318832,27.830208,19.792255,-92.36753,6.0325594,2.252926,16.09696,-2.3185112,-0.0029338002,0.8754635,3.4479237,-5.0992465,-1.8378347,0.5495497,-0.06890547,-3.0026627,0.029038310050964355,0.11523337662220001,204000,4221,50.0,33.24154027718932,80,8,[0.4],-0.8582505847841501,1.9061092807427602,19.53274013996124,-5.681471109390259,-42.912529239207515,41.09596024192407,8.95652083158493,-139.03339880704866,0.004739102,0.3953026,0.9995319,-0.9995965,20,-42.912529239207515,195297,4011,38.4,34.035275817892234,80,5,[0.6],-0.8861159735421339,2.90471680817288,19.599128925800322,-5.8845484256744385,-34.02685338401797,88.89802526402241,13.222591161727903,-444.3203393936157,-0.043692704,0.38431114,0.9959403,-0.99947923,25,-34.02685338401797,5.278858660720289,0.010700948536396027,6.867315218783915,7.072821777313948,0.176463320851326,0.05209390539675951,29.111017087474465,48.5692709190771,9789.096017351374,202
205000,0.043886185,0.60264444,0.0079911295,0.8217035,2.7517006,2.6748533,4.83368,64.20497,45.520233,2.637184,-0.3031168,28.78515,19.257627,-88.866486,-0.15170336,28.69187,20.395035,-86.36738,0.07883024,28.524252,19.786089,-82.662796,5.9910364,2.109933,13.0813675,-1.5761299,0.0032319378,0.83181256,4.4552016,-2.812878,-1.8764386,0.53603476,-0.06592435,-3.070294,0.029510855674743652,-0.03157728165388107,205000,4241,50.0,33.2264954516723,80,10,[0.4],-1.1199097908332942,2.154326535898951,19.79033284038305,-5.702877163887024,-55.995489541664725,71.12549215510097,2.761695736646651,-310.1490743517876,-0.03298282,0.4160873,0.9997645,-0.9989549,20,-55.995489541664725,196265,4031,48.4,34.95911898203386,80,7,[0.45],-1.5540009160995607,2.623586071340023,19.625960373878478,-5.815136432647705,-75.21364433921873,115.5487167792383,9.971538138389587,-411.8361715197563,-0.03362836,0.39264545,0.99927235,-0.99935293,20,-75.21364433921873,5.374481949955225,0.01120391022413969,6.775025762617588,7.018277108669281,0.1892203465104103,0.05173240415751934,29.525583993643522,48.945525475777686,9838.048409001902,203
206000,0.0439889,0.60257804,0.00834197,0.8214544,5.365814,3.6397233,4.2529583,85.21315,52.715202,4.177837,0.5591626,27.845827,19.836065,-86.840096,0.6846709,27.721436,19.777235,-89.62621,0.54464006,27.722147,19.764297,-88.962,6.0501137,2.1868773,18.469408,-2.547186,0.047490377,0.86975133,3.2467592,-3.4097724,-1.840593,0.54150534,-0.071899295,-3.1552148,0.02936667576432228,0.1768021136522293,206000,4268,37.03703703703704,33.029147039907244,80,7,[0.59259],-0.778605311626196,2.6253329145396544,19.691930243372916,-5.614340543746948,-28.837233763933167,43.198120730248114,12.967205214500426,-107.47064189314827,-0.03414463,0.4291859,0.9996277,-0.9998583,27,-28.837233763933167,197191,4064,28.060606060606062,29.45663416961258,80,7,[0.75758],-0.5422519251261686,3.3873251113625713,19.786568158864974,-5.579105257987976,-15.215917656570674,34.85760430378529,10.083868783712386,-102.7427430152892,-0.009644643,0.43995833,0.9946528,-0.99572736,33,-15.215917656570674,5.153769792988896,0.012891827151179314,7.252088483422995,7.20286828558892,0.1744181988760829,0.05326496250927448,28.674590522423387,48.523892072960734,9886.579515653662,204
207000,0.044047445,0.6025058,0.008753027,0.82136923,3.7257059,3.2417111,5.0384884,58.546,54.324383,3.235037,-0.33195353,28.491238,19.572605,-81.89014,-0.5068221,28.620607,19.77434,-86.38575,-0.3909421,28.478811,19.671915,-87.08694,6.077671,2.6753662,23.822367,-1.7305698,-0.013515517,0.9065374,5.0476527,-3.4208922,-1.8369465,0.5600627,0.58749866,-2.951187,0.02898487076163292,0.2750405967235565,207000,4288,50.0,31.540450218727063,80,5,[0.45],-1.422905373066664,2.5729830465087797,19.752953061461447,-5.851344585418701,-71.14526865333318,98.00867421406303,12.023631036281584,-332.2280160188675,-0.02843014,0.4079481,0.99927664,-0.9998067,20,-71.14526865333318,198182,4085,47.19047619047619,34.46270454469799,80,5,[0.47619],-0.7053325317942891,2.145696066687572,19.668096283078192,-5.654843330383301,-33.2849780480067,39.735721672740326,14.31390669941902,-114.03722610771649,-0.013727805,0.33726788,0.9990711,-0.9999976,21,-33.2849780480067,5.2674416191875935,0.010854741558432579,6.880106999538839,6.925307762809098,0.1814870685338974,0.05585038289427757,29.140791749581695,48.46184032410383,9935.049490169622,205
